gene,degree,diversity
VPRBP,289,56.500406235181465
TRIM21,310,71.46333917370941
KBTBD6,294,30.728447644461
WSB2,147,67.9405524333838
HERC3,257,37.30085332888395
ARIH2,258,38.29696227830029
UBE3A,299,72.22550566030425
FBXL20,296,31.53132242650932
NFE2L1,8,5.521267258433361
UBA1,299,72.99543233095699
HERC1,258,39.83826586627952
UFL1,261,39.815993084048394
SH3RF1,256,37.84601744940304
UBE2E3,264,43.7625941280104
FBXO27,299,31.028242622918462
COPS2,233,120.01001392631325
HACE1,259,39.04054947899385
ASB12,296,30.531322426509295
UBE3B,257,38.84212651803052
ASB14,296,31.531322426509295
NFE2,15,10.900362841968882
SPSB2,295,30.53471225701777
DZIP3,258,39.83826586627953
UBE3C,263,43.762082049144574
COMMD10,182,79.13701582002669
KLHL11,294,30.728447644461014
ASB4,297,31.64505502686535
RNF34,259,40.70783622608399
FBXO7,316,44.661032932181854
SIAH1,275,52.66840130893634
FBXO11,300,34.9439473119012
RNF14,258,39.25931889646984
NQO1,26,23.386885286757753
GCLM,33,22.878071073196725
UNKL,257,38.787778691943565
FBXO40,296,31.06611002574861
UBE2S,286,57.23135197500783
UBE2K,279,55.38253380791783
CCNF,323,50.744132174828394
BTBD1,297,32.66078251500922
UBE2G1,260,40.30801932710789
LNX1,263,44.43840805350568
FBXL18,297,31.85987668724155
ASB13,295,30.53471225701777
KBTBD8,298,33.21160125261461
ZNF645,258,39.73431576232943
MYLIP,260,41.242453474829574
RNF19B,259,39.35145262789074
FBXL22,296,31.04446142913647
HECTD3,255,36.84993901803051
UBE2D3,381,90.23154485983721
SPSB3,144,64.97258616458811
NFE2L2,46,39.789797937626055
SPSB4,295,30.534712257017784
FBXL19,341,61.59330242348174
ASB5,295,30.534712257017784
CUL5,320,48.28462570291793
UBE2V1,311,71.33279862068589
MIB2,272,48.53805798586407
ASB18,295,30.53471225701777
DCUN1D4,176,76.9150954389759
GPS1,217,106.94944342520694
PARK2,303,74.8304864120799
ZNRF1,255,36.84993901803049
FBXO44,301,32.62505755045801
MKRN1,260,41.65781234448292
HECTD2,257,37.30085332888396
SOCS5,158,76.1445085680213
UBE2J2,262,41.85017796290515
DCUN1D1,183,82.50942721641199
MEX3C,259,40.53302355220389
TRIM71,261,42.66961447532259
COPS8,215,106.74395611393427
UBE2D2,389,94.13432588343879
TRIM36,259,39.78520789963864
UBE2R2,258,38.681287247661174
FBXW2,310,42.81890121649786
KBTBD7,298,34.2040528381299
PJA1,263,44.26382465881149
KLHL5,295,31.725046283916782
TRAF7,257,38.816728627151846
TRIM50,255,36.8499390180305
RNF41,263,43.925546679045915
SPSB1,296,31.519911974257283
WSB1,299,34.35226127232301
CBLB,316,81.71971331695983
FBXL12,297,32.0410830507581
ASB16,295,30.534712257017784
COMMD1,191,85.53246397743338
RNF19A,256,37.12883971980846
UBA6,271,48.617998277295165
SOCS3,380,89.03848705441834
FBXL14,297,32.01348080936866
SMAD7,79,54.64024898033377
CCDC22,188,84.45190186611929
SIAH2,271,50.104803305991666
RNF144B,259,39.198316330998125
UBE2U,260,39.998905885701404
RNF115,261,42.60780566715609
CDC34,272,48.57998054829491
ANKRD9,153,71.01733360496497
ASB8,297,30.52795550026103
RLIM,261,41.375539343630834
ZNRF2,266,41.28623388446484
TRIM32,265,45.57826368948242
UBE2Q1,256,37.50879306548606
FBXO21,295,30.534712257017777
RNF6,260,40.53892059005007
RNF182,257,38.83361899034605
COPS3,222,111.33255064484857
FBXL8,295,30.534712257017766
SOCS1,323,84.85650484249827
FBXW12,296,31.5313224265093
ASB15,299,32.78795610489249
HMOX1,73,60.56716028713985
FBXW9,304,38.25883877646158
DCUN1D3,145,65.96564172014365
TRIM39,260,41.59489243979937
LMO7,301,36.08413019945865
HECTD1,258,38.76366165625755
RNF123,259,40.116227423897875
ASB17,297,32.51735941785642
KLHL20,297,33.214945505958866
FBXL15,305,35.42336888138514
FBXW10,305,39.25554930277737
RNF217,256,37.84601744940306
FBXO31,299,31.028242622918462
COMMD8,185,82.12080155147036
RNF138,256,37.84601744940305
TRIM69,257,38.68846631252141
FBXO30,299,33.708836622837346
SMAD1,66,45.43641599022542
UBE2Q2,258,39.22469517484507
TRIM41,257,38.842126518030504
FBXW5,338,48.23688726949107
GCLC,44,30.278118093501416
PGAM5,9,8.201158351370124
TRIM9,259,40.7182683775289
UBA3,322,54.22133441633921
NEDD4,290,63.83039273581155
BTBD6,297,32.20519096472556
LTN1,295,71.09165049016957
COMMD5,181,78.92713940333405
RNF25,255,36.8499390180305
UBE3D,262,40.65141060220568
RNF126,260,41.150055494368175
FEM1B,146,67.72462798171843
UBAC1,267,46.85687451072379
UBE4A,278,55.02820406227979
UBE2H,271,50.75754653831138
KLHL21,295,31.591224045075343
LRR1,295,31.725046283916793
UBE2M,336,56.27463160488848
NEIL2,9,7.5544597151882495
FBXL5,313,43.17974474394711
LONRF1,257,37.84212651803049
COPS7A,220,110.79873674432957
KLHL41,297,33.57674735613282
ASB11,296,31.531322426509295
FBXO17,299,31.028242622918462
UBE2E2,261,41.11758580185933
GPR174,2,2.0
TNS1,40,35.002061566377584
PDPK1,117,94.17962823807359
ACTN3,72,39.383489254045976
CAPN1,42,34.40576882054015
ZYX,56,48.980110381677164
NOLC1,105,68.32945327808584
ARHGAP28,22,20.06105157616892
ILK,81,68.43404451551547
LIMS1,17,13.768026956737629
ARHGAP18,23,21.061051576168925
STARD8,26,24.061051576168925
STARD13,28,25.267573315299355
ARHGAP40,23,21.06105157616892
ACTN2,164,82.03680936005905
ACTA1,130,91.78507499494731
DLC1,27,24.913138474160224
E2F1,124,90.19580395115615
ZNF274,20,16.803719354133413
ARHGDIB,33,27.719138023730697
ECD,19,16.80292235598143
PSENEN,43,31.92437216774531
NTRK1,105,86.39141447705984
PSEN1,128,81.79590545135933
APH1A,38,27.369644244740968
YWHAE,229,110.26130487916132
KITLG,86,70.81940391792934
APH1B,35,25.1418276205903
NDN,15,13.989898524382609
MAGEH1,4,3.9493557422969188
AATF,146,58.57229582947553
PRDM4,6,5.928035703719742
SORCS2,3,2.984481792717087
CASP6,37,33.39337206663761
MTG1,39,36.324497017050305
BCL2L11,109,61.090503703557566
NTRK2,77,63.63886088520513
NTRK3,47,39.49834650635486
MAGED1,16,15.17210435447451
ARHGDIG,27,22.75854847802009
BEX1,8,6.7958850599413125
BAD,51,44.35259737321492
ACKR1,13,12.569166146226928
IRAK2,42,31.457702989794647
NTF4,34,28.698958530748573
IRAK3,18,14.21340052018237
NTF3,41,33.21842571111179
MYD88,99,62.87202014421447
SALL2,3,2.9006163328197228
NFIC,37,30.6684134585674
TNFRSF21,22,19.914584344304963
NGFRAP1,10,7.608246861497635
PIK3CD,141,97.20087233661147
PSEN2,40,31.342183850600037
NGF,176,136.1354545029277
NCSTN,97,53.15841954980508
IRAK4,43,28.66510054479302
RIPK2,60,46.15499298911393
NDNL2,19,14.829177189734361
DAPK1,23,19.737069348100174
ROBO3,7,6.243837540123715
AGAP2,11,10.47779509740354
SEMA5B,52,17.66221251562704
UNC5D,9,6.908885618265874
ELMO1,65,44.839367193103485
MAP2K2,112,71.42331348905051
ABLIM1,15,10.174118831008087
UNC5B,22,16.867420319607568
DCC,48,37.864341699008534
MAP2K1,158,108.36818173349698
ABLIM2,15,10.174118831008089
SEMA6D,18,16.608784505556372
ROBO4,4,3.5187479674143907
UNC5A,17,12.781916628468217
ROBO1,60,47.82875325356388
UNC5C,14,11.073921984660247
ROBO2,31,26.548672501413503
MAP1B,23,22.143917071126495
SLIT1,24,18.67068730343586
MYO10,18,17.196005957683678
SEMA5A,53,18.51535772087309
DOCK1,67,44.027634895029536
DRAXIN,3,2.8839521624252535
SEMA3A,48,34.587676381543304
SEMA6C,18,16.28681364800872
PITPNA,13,12.045927438377696
DSCAM,11,10.463908623311767
NEO1,19,15.325337780857557
ABLIM3,16,11.107452164341423
SLIT3,14,10.655377276827453
SLIT2,50,38.240212271037976
SEMA6A,19,17.33900220019727
ISOC1,2,2.0
DNAJB5,17,14.222867110283696
PEX11B,19,11.992945280778258
TRO,2,1.9762030207235686
BYSL,220,70.32582431993251
MNT,4,3.4286418709495634
MXD4,7,5.151331528852635
MXD1,13,12.049349249060208
MLX,8,5.947996558952177
LAPTM4A,2,1.7083333333333335
LAPTM4B,5,2.9583333333333335
LAPTM5,25,21.418884570299824
ASNS,33,25.77070615113938
YARS,79,40.15177407964454
GOT2,86,58.038190356395425
GLUL,59,40.80954273555598
IARS,71,38.703545489908834
TRIB3,27,24.206031047346563
PSAT1,14,12.918017560994134
NARS,47,15.188930896297107
TTC27,46,37.385006311111056
QARS,100,59.614293411734074
AARS,52,22.95939933300444
FTCD,51,31.190567931584297
PHGDH,23,21.413750349582354
NARS2,36,12.484081982757383
GADL1,30,20.756315551240732
PPAT,31,24.80473849002955
NAT8L,17,11.237079580038856
POLR3D,66,38.42521406895352
IL4I1,61,44.55568034096018
ASPG,6,5.366872663066058
ASPDH,12,9.545628548116659
GAD2,82,52.9438621792867
ADSSL1,46,28.144089433980813
ADSS,52,30.204957317356165
EIF2AK4,31,28.63470966260412
GARS,57,26.615140767834223
HSPBP1,52,46.16383840149441
GOT1,84,56.39839439471979
ASPA,26,18.161774822609868
PTPN18,8,7.917016233256862
IL37,26,21.21986624392717
PSTPIP1,10,9.837301297698076
INSRR,27,25.352692085071162
TH,70,56.99571902554101
PRL,72,59.48992706255294
ANKK1,5,4.95069797871705
SLC6A4,23,21.371905625809312
HCN2,6,5.132832080200501
PPP1R1B,39,36.26280552193496
COMT,62,46.330221870944186
SLC6A3,28,25.218660072298935
RHO,78,52.84662856026775
ERVMER34-1,1,1.0
TBX21,58,43.416839801974376
IL5,94,62.225624439259555
BATF,9,8.483343391798828
TSLP,31,24.607902135711303
CCRL2,15,13.70229514383026
IL7,68,49.5806206659667
IRF4,147,73.36522163743984
STAT5B,144,103.2436509422315
TCF7,69,51.26165700850062
GZMB,74,60.95130505557032
IL2RB,107,75.70435294474909
PRDM1,16,15.165284939865717
LAG3,24,19.327339035105346
KLRG1,15,13.822777211489548
FOXP3,104,77.28351746690488
GZMA,24,19.07309961272208
PRF1,44,31.838141630238134
TIGIT,12,9.675175592736153
IL15,84,56.00573709211538
STAT6,136,110.25644841381238
STAT5A,167,114.54728331777653
IL12RB2,37,28.364532730831126
CD69,50,38.31751981308523
IL17A,102,71.29053897236281
GPR29,12,10.71839818208296
IL17F,23,17.66671649023764
IL13,113,79.00264897671451
IL23R,47,35.440985431645025
BABAM1,64,46.98993559162119
TRMU,10,8.340835734791167
ENSP00000387111,9,7.3604190239578635
ATP5D,133,60.76231091653687
CA12,1,1.0
CYP24A1,23,20.06459732064927
MAP2K5,13,11.199863307925977
MAP3K2,17,15.916064174825642
SKOR1,5,4.333333333333334
TOX3,5,4.487542331881954
BTBD9,5,4.527777777777778
PTPRD,19,18.279871299871303
MAP3K8,29,26.677107847368827
MAPK7,49,42.797371011036425
C12orf5,22,14.647372610448203
PFKP,41,23.800427989925634
PFKFB4,13,8.176929878675816
PFKFB3,16,10.643988573439067
FBP1,34,20.82051982232868
PGK2,35,24.60119452738819
PFKFB2,25,18.952075024757026
PFKFB1,24,18.73607779474496
HK3,49,24.455056803348622
PKM,136,90.64375772667022
FBP2,32,19.537867181219884
HKDC1,43,23.25408577543435
HK2,61,32.122127664358516
G6PD,80,44.96115129833101
PFKL,43,26.97060343407421
PGK1,46,31.090733373261454
MPI,38,23.70862568632901
MICU3,13,8.341611556286054
MICU2,15,7.7369107015852
MTMR7,12,8.861647488637018
MTMR9,5,4.3106060606060606
MTMR8,11,9.289756297371458
PLCD3,46,34.051522920362366
FAM167A,5,3.6450064020486557
MTMR6,16,13.288537947496492
CPN1,9,8.157933766335045
CPE,11,9.07459869135692
F13B,19,15.715829249503905
PLG,126,74.65548805751769
SERPINE1,120,71.50827621948174
PAH,34,26.756242535724716
C8A,28,20.17411421603999
F7,25,20.259720160454854
SERPINF2,75,35.61515259835357
PROZ,9,8.377606295606636
FGB,165,80.48169874349442
F11,22,15.833917010595469
THBD,30,25.92112150972378
F3,32,26.32188086707244
C8B,20,13.608458308921373
FAM107B,2,2.0
NOVA1,10,8.815774140013866
CDK13,30,24.599766921593872
MMP21,2,2.0
MPLKIP,12,10.627567352184018
MMP23B,3,3.0
SUPT5H,147,63.75226712637114
CCNL1,24,22.38989210430603
CCNC,95,47.96643037711495
CCNY,29,21.17005930876462
BCCIP,87,63.70107001815119
CDK12,72,49.20335760043929
CDK14,27,21.343847710035128
CDK9,166,76.1667638359718
CCNT2,143,60.970512979901315
CCNL2,19,17.27786584341773
CCND3,79,58.362159554437405
CCND2,82,60.61642408478034
FAM58A,11,10.359118947800338
CCNK,150,66.91103941063908
CDK6,94,67.9599702016286
CCNT1,151,65.08284295762046
TSPAN32,3,2.0
C11orf21,2,2.0
TSPAN19,1,1.0
TRAM2,6,5.301587301587301
SLN,5,3.9872655122655125
ATP2A3,15,11.949555717370647
PLN,37,22.84660690870647
KLHL18,3,3.0
RRBP1,10,9.695259711049186
TTC14,7,5.975501290450664
DZIP1L,4,2.5731884057971013
ROPN1,7,4.212504419355599
RHPN2,8,6.936173173084637
RHPN1,12,9.12395052473763
CABYR,8,5.751626251269636
AKAP3,6,4.122949419002051
ROPN1B,1,1.0
ATP5G3,79,42.40544279251254
PHB,42,33.362149265932345
ENSP00000466639,66,28.761023030992853
ATP5L,92,45.66548116112839
MT-ND4L,61,27.865860414514252
ATP5J2,93,42.4304657155757
ATP5J,96,48.54810146939229
ENSP00000432614,39,25.01031255923742
ATP5L2,54,34.008697847623395
ACER1,38,23.598792123721857
ATP5O,105,51.33169510282927
UQCR11,102,34.1452930162921
USMG5,63,36.02789648344762
ATP5H,125,54.7750595016582
KIAA1468,7,5.1570566778900115
INTS4,82,33.82331162969174
FAM179A,7,3.8994809203142538
TANGO6,7,2.8994809203142538
CPVL,3,3.0
SEL1L2,5,4.640694856483751
RTCA,86,57.87567985668013
KREMEN2,13,9.115626261171712
FAM8A1,4,3.744539833951599
FOXRED2,10,9.452386630327807
MAN1B1,9,8.752553532795467
ASB3,1,1.0
EDEM3,57,49.92928042303732
HYOU1,46,33.01920325006848
UGGT1,17,13.804789837826586
CLIC5,6,5.366723613829399
CLIC4,9,8.238888888888889
TPRN,10,8.361666666666666
CLIC2,5,4.675
TMEM131,1,1.0
ERICH1,3,2.0
TMEM38A,10,6.716808820470147
PDLIM7,20,16.632330521966516
TMEM70,13,12.662688812959093
DHRS7,3,2.095959595959596
MYL1,70,27.43119903723218
C17orf62,5,2.4595959595959593
SRL,10,8.168148962656971
TMEM126A,12,9.115091593905152
POPDC2,1,1.0
PPAPDC3,4,4.0
TNNC2,46,18.394917367949823
ACTR6,11,9.470721052348747
ZNHIT1,16,12.33805013132824
ACTR8,42,29.069969828829844
CHD6,2,2.0
NFATC2IP,15,14.193259532968401
VPS72,36,23.778443012798654
FAP,5,4.901280743915397
PREP,14,11.092342813625983
GAL3ST2,3,2.805555555555556
NEU4,7,5.899851005908892
CHST5,8,6.749562486347992
DTYMK,37,26.221895084463785
UHRF1BP1,1,1.0
OSTM1,8,5.857368421052631
CLCN6,61,31.07919444398956
SNX10,5,3.9208652446357366
AMD1,20,15.95639336756474
ATP6V0A2,51,26.3045724388068
TCIRG1,41,21.19807004577349
PLEKHM1,3,2.607142857142857
BSND,9,7.883333333333333
CLCN7,5,4.03593984962406
IMPG2,1,1.0
C2orf71,3,2.0
SLC13A1,4,4.0
SLC26A2,6,6.0
SLC26A1,2,2.0
HSPB11,55,28.576993431123817
TTC26,42,16.04126466470019
WDR34,63,23.10805382115645
TTC30A,40,14.417184613394726
IFT122,60,26.72122517975013
IFT27,40,14.888740496843937
CLUAP1,39,13.913706758652303
IFT57,47,20.134088150705526
DYNC2LI1,65,21.72264530694956
TCTEX1D2,62,20.88436521747777
TTC21B,58,26.7830874587823
IFT20,49,20.619530987354004
IFT172,45,18.664350806246517
TRAF3IP1,43,16.46426847043237
DYNLRB1,77,34.60226136180665
WDR35,55,23.299347312229635
IFT140,52,20.192054193565514
TCTEX1D1,40,13.480825165799466
IFT22,40,14.32640843051328
RAB35,81,29.783321008222263
WDR60,60,21.101498968986267
DYNLRB2,67,22.0968864184102
IFT52,47,18.716422431791525
TTC30B,40,14.888740496843937
IFT80,49,21.551728003447014
IFT88,64,32.4286490265464
IFT46,43,15.611044162708902
KIF17,54,27.52785517425161
TCTE3,58,23.692560996111624
IFT81,44,15.56796557033911
IFT74,46,17.128724965113122
IFT43,46,18.36872139420542
WDR19,52,20.430786693494525
DYNC2H1,73,29.347637026288808
STRADB,24,18.21978979870705
BRSK1,11,10.51422536753926
TRAK2,13,11.354637600744447
CAB39,25,18.764329835638396
SIK3,14,12.906664081312217
PAPOLG,19,17.09716999377645
SIK2,10,9.269505376846295
STK11,56,45.1654768971484
ZMAT5,61,44.4001554289232
STRADA,22,16.29846474694722
SIK1,20,16.39719131476648
MARK4,110,36.389806642742165
BRSK2,8,7.514225367539259
PTP4A1,25,23.295513647374243
CAB39L,15,11.855443306757488
PLOD1,55,15.653088015158293
COL16A1,63,13.61576584886815
COL9A3,71,19.523142617494777
COLGALT2,49,15.646644273694974
COLGALT1,48,15.136133474065714
P4HA2,56,19.33841812893935
COL6A5,69,17.86315465678179
COL8A1,60,11.995199905894989
PLOD3,57,22.24895706921971
PLOD2,56,15.761791156369082
COL23A1,61,12.381282237713926
KMT2A,117,82.72534274956539
COL6A6,67,15.892566421487679
COL9A1,70,18.803241877856227
COL13A1,60,11.63670709565475
CAMKMT,41,35.198005291249906
CRTAP,57,15.424773862979333
COL19A1,59,11.488610554125055
COL22A1,58,10.519784089890917
COL12A1,60,12.084401165602339
COL26A1,59,11.4260814731142
COL9A2,71,19.793830584215442
COL8A2,63,13.55065688595189
COL28A1,58,10.519784089890921
NSD1,9,8.781276447730013
P4HA1,56,17.856448831021794
COL25A1,59,11.426081473114202
LEPRE1,55,14.66340870084966
COL17A1,76,25.632380761179295
COL15A1,69,19.986508267197884
COL10A1,66,17.101503004097587
COL20A1,58,10.519784089890917
COL21A1,60,11.474984854490645
OXCT1,24,16.581030794741757
11-Sep,22,13.3552905668002
VAPB,32,24.95497615191407
SUCLA2,53,38.3122496635146
S100A16,9,8.26294762066327
BDH1,6,3.7479004461551924
HMGCLL1,21,13.249855561113927
BDH2,6,3.7479004461551924
AACS,15,9.820205044336662
OXCT2,15,9.171053140173237
SCAF4,11,9.33380923760624
VMA21,16,13.47452788560827
SDHAF2,12,10.122843713241952
SUCLG1,82,58.64995987569768
HMGCL,72,29.8024799497089
TMEM9,7,5.913091167097029
ZNF416,3,1.9933385156874177
ZNF211,3,1.9933385156874177
TRIM28,360,137.91560323653835
PILRA,7,5.987769202041578
CLEC4G,1,1.0
NPDC1,3,3.0
PIANP,4,4.0
CD99,11,9.645182308113341
COLEC12,4,4.0
RRN3,36,30.572413839536633
UBTF,72,52.97644267482551
TAF1A,77,54.20929874345233
TAF1C,78,54.988643069453296
ZNRD1,118,86.05415318882548
TBP,251,125.07267964487511
TWISTNB,197,101.06036804816539
POLR1E,184,96.72474957224814
TAF1D,78,55.19631173046533
TAF1B,81,57.093624866744825
CD3EAP,64,46.84914639318221
POLR1D,170,109.57818834573563
MOGAT2,28,19.089010773473433
PNPLA3,29,19.11535641867733
AGK,85,45.53528985250689
DGAT2,34,25.512525281053918
DGKZ,23,21.46776226719221
LPIN1,43,27.91632035704314
DGKI,24,22.40577353625642
MOGAT3,21,15.290936067091568
DGKA,24,22.001557084625603
PPAPDC1B,26,17.988636796901428
DGKB,21,18.33402637596371
DGKG,21,20.066474946595257
MGAT1,17,12.94930394739273
LIPF,21,13.639845124798443
MOGAT1,31,22.548520056605312
LPIN2,39,24.64683213625166
DGKQ,27,24.935811599348042
LPIN3,38,24.5287880359617
LPL,127,67.88874456584057
PPAP2C,64,31.14357450757307
LIPC,45,30.958384781816456
PPAPDC1A,38,21.727612579838663
DGKH,17,16.186804373135544
MGLL,39,25.411598155540304
AQP2,18,15.9946464243579
SLC14A2,1,1.0
MYO5B,13,12.238350087301827
SLC12A1,16,13.275992754025522
AQP11,11,9.373809523809523
UMOD,4,3.874509803921569
AQP12A,11,9.373809523809523
TRPV4,29,25.649568425638744
DIMT1,114,54.12875781762029
DDX47,180,71.31478637191691
TBL3,230,70.80122727896196
UTP15,209,70.18021802348143
RIOK2,150,74.25876336343589
RBM34,103,54.64990927290634
WDR46,218,72.4009065596168
UTP6,222,72.173460916886
PNO1,209,73.70821161991086
MAK16,157,59.569204669042165
RRS1,197,74.14303168027716
ABT1,83,50.836043784256105
GNL3L,145,61.82336126669392
TTC4,44,37.50501549627445
WDR12,275,100.89907510520084
RCL1,157,71.69086909015208
DCAF13,264,108.18920329120587
CIRH1A,220,73.7736506539885
IMP4,230,72.42901008527103
WDR75,204,72.87380639617314
RSL1D1,180,59.44442015860204
ENSP00000482107,127,60.041402781383496
WDR3,224,70.28217502250224
NSUN5,10,9.85370785610417
NOC2L,178,56.66858425818961
RPF2,214,76.31383745377339
EBNA1BP2,195,75.80725750705753
NIFK,206,80.52396684798431
KRI1,134,47.90987666121193
NOP56,279,101.51132104281915
PWP2,189,71.48374470764169
NHP2,243,123.033867816077
KIAA0020,182,64.88322916264971
NOP9,131,47.9281645228987
PINX1,75,52.02510343350991
DDX52,213,70.85636804923939
DDX54,149,51.87157659063576
NIP7,215,83.15300996082341
FBL,260,116.92374580514242
HEATR1,213,81.50896886342635
GTPBP4,206,83.75260843095779
